,place_name,price_usd_per_m2,surface_total_in_m2,lat,lon,floor,rooms,description,title,avenida,amenities,balcon,gimnasio,SUM,cochera,parrilla,pileta,patio,terraza,lavadero,Belgrano,Nuñez,Palermo,Palermo Hollywood,Recoleta,surface_total_in_m2_2,distancia_obelisco,habitaciones
113969,Palermo,3000.0,52.0,-34.571149600000005,-58.4232966,,2.0,"Boulevard Charcas 3300 – Palermo  Venta: U$S 156.000Excelente departamento tipo Loft de 2 ambientes de 52 m21 dormitorio1 bañoLiving comedorCocina excelenteLavaderoCalefaccionAire AcondicionadoLuminoso departamento dúplex situado sobre el exclusivo Boulevard CHARCAS Rodeado de jardines y plazas, cafés y restaurantes. Idealmente ubicado a 2 cuadras de Av. Santa Fe y subte línea D y muchas líneas de omnibuses para todos los puntos de la ciudadEs una zona segura vigilada las 24hsApto profesionalModerno edificioRecientemente pintado, impecableHay lavadero en el edificio y agua caliente centralBajas expensas, incluyen AYSA. Espacioso living con Balcon a la calle GuiseCocina totalmente equipadaEn piso superior, amplio dormitorio con cama doble y baño completo, bañera c/hidromasajeSe vende totalmente amueblado y equipado, o vacío, a preferenciaNo acepta crédito. Excelente inversiónZona ideal turísticaTiene buena renta!Antigüedad 15 añosVenta: U$S 156.000Absaradel15 ","Venta, Loft 2 amb 52 m2, Blvd. Charcas, Palermo",1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2704.0,5023.088290002388,
113970,Recoleta,4372.8813559322025,295.0,-34.588784600000004,-58.3849551,,6.0,"Montevideo 1900, 5º piso – Recoleta Venta: U$S 1.290.000 Excelente 6 ambientes de 295 m2 4 dormitorios, master suite con vestidor. 5 baños Gran recepción, Living-comedor, escritorio, toilette de visitas Escritorio Comedor diario Gran cocina con isla, área de servicio muy comoda Dependencia de servicio y sala de planchado Lavadero separado Playroom Servicios son centrales Calefacción por losa radiante Aire acondicionado Deptos por piso 1 3 ascensores Excelente ubicación, una de las mejores cuadras de Recoleta. Piso enteramente reciclado a nuevo. Muy luminoso, con vista a los jardines de la Nunciatura. Palier privado. Detalles de categoría, aberturas con doble vidrio para aislación acústica y térmica Pisos de madera tarugada Edificio con vigilancia Antigüedad 20 años 1 cochera fija y cubierta Baulera Venta: U$S 1.290.000 Absaradel15  (Whatsapp)","Venta depto 6 amb, 295 m2, Recoleta",1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,87025.0,952.5990287814276,
113973,Palermo,2689.0756302521013,119.0,-34.5835503,-58.4154171,,4.0,Beruti y República Arabe Siria4 ambientes con dependencias y cocheraPiso de 118 m2 en una ubicación priviligiada en el corazón de palermo a metros del jardin BotánicoEntrada principal y de servicio.Palier privadoGran  Living Comedor al frente con balcón corrido3 dormitorios con amplios placares Pisos de paquet en excelente estadoAmplia cocina Baño principal y Toilette de recepciónDependencia de servicio con bañoLavadero independencienteCochera cubierta BauleraEdificio con un total de 8 pisosMatriculado:Marcelo GhioCPI 270Cel. 15-,Palermo Exc. Piso 4 amb. Con dep. y cochera,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,14161.0,3950.5118732193187,
113974,Palermo,2991.0714285714284,112.0,-34.5907685,-58.4115655,,5.0,"Puerta de Servicio.Puerta blindada.Encargado en horario habitual.Todo reciclado, impecable, luminoso.Semipiso. Living. Comedor. 2 dormitorio(s). 1 baño(s).Habitación de servicio. Entre medianeras. Al frente. Reciclado.  Luminoso.  Impecable. Orientación Sureste. Antigüedad 60 años. ",Semipiso. Living. Comedor. 2 dormitorio(s). 1 baño(s).Habitación de servicio. Entre medianeras. Al frente. Reciclado.  Luminoso.  Impecable. Orientación Sureste. Antigüedad 60 años. ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12544.0,3426.0067721923842,
113978,Recoleta,2611.9402985074626,134.0,-34.5960201871,-58.3883874693,,4.0,"Dos dormitorios reciclado a nuevo, con espectacular terraza propia de 70mts y cochera:Living comedor con puertas ventanas súper luminoso, dormitorio principal con acceso a a terraza, y segundo dormitorio, ambos con amplios placares. Cocina con desayunador, amplia zona de servicio con lavadero independiente y cómodo patio interno. Servicios centrales y seguridad 24hs.Cochera móvil.",Paraná 1000,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,17956.0,883.4197493523732,
113983,Palermo,2666.6666666666665,45.0,-34.588376600000004,-58.41186879999999,,3.0,"Departamento  ubicado en  tercer piso al contra-frente, con buena luminosidad, muy silencio. Consta de living- comedor, con ventanal francés. Cocina pequeña. Dos dormitorios con placard. Comparten un baño completo de época. Servicios; agua caliente central. Calefacción individual. Baulera.  || Gastos - A.B.L.: $259 (ABL JULIO 2017) - Expensas Comunes: $2.300 (JULIO 2017)",BULNES 1900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025.0,3492.2972280264207,
113986,Barrio Norte,1992.0,250.0,-34.594272700000005,-58.3989355,,5.0,Barrio NorteArenales 2200 entre Azcuenaga y Uriburu250 metrosdepartamento de categoria4 dormitoriosMuy luminosopalier privadomoderna cocinaplayroomdoble circulacióndependencia de serviciolavaderobauleraPor cualquier consulta nos puede contactar KERR PROPIEDADES    -  Síganos por facebook/twitter   @kerrpropiedades,departamento de 4 dormitorios de gran categoria muy luminoso en excelente estado,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62500.0,2011.8850292544428,
113987,Recoleta,1992.0,250.0,-34.5895459,-58.39736360000001,,5.0,Arenales 2200 entre Azcuenaga y Uriburu250 metrosdepartamento de categoria4 dormitoriosMuy luminosopalier privadomoderna cocinaplayroomdoble circulacióndependencia de serviciolavaderobauleraPor cualquier consulta nos puede contactar KERR PROPIEDADES    -  Síganos por facebook/twitter   @kerrpropiedades,departamento de 4 dormitorios de gran categoria muy luminoso en excelente estado,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,62500.0,1945.1549889119344,
113988,Palermo Hollywood,3250.0,36.0,-34.571149600000005,-58.4232966,,1.0,"Monoambiente tipo loft.c/ balcón al frente. No necesita refaccionar. Todo nuevo!!!!!!El edificio cuenta ademas con pileta en el último piso, Sum, parrilla y amplio salón para eventos, laundry y cocheras en subsuelo.Encargado en el edificio.El edificio cuenta ademas con pileta en el último piso, Sum, parrilla y amplio salón para eventos, laundry y cocheras en subsuelo.Encargado en el edificio.Ubicado en el barrio de Palermo Hollywood, cercano a sitios de interés turístico, con varios medios de transporte publico cercanosExpensas: $ 2000Las medidas son aproximadas.Las expensas pueden variar.La Empresa no se responsabiliza por dichas variacionesBIENVENDE AMELIA CLAROAv. Monroe 22374781-",DEPARTAMENTO EN VENTA-36 M2 TOTALES-EXCELENTE MONOAMBIENTE,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1296.0,5023.088290002388,
113989,Recoleta,1992.0,250.0,-34.5895459,-58.39736360000001,,5.0,Arenales 2200 entre Azcuenaga y Uriburu250 metrosdepartamento de categoria4 dormitoriosMuy luminosopalier privadomoderna cocinaplayroomdoble circulacióndependencia de serviciolavaderobauleraPor cualquier consulta nos puede contactar KERR PROPIEDADES    -  Síganos por facebook/twitter   @kerrpropiedades,departamento de 4 dormitorios de gran categoria muy luminoso en excelente estado,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,62500.0,1945.1549889119344,
113996,Nuñez,2840.909090909091,44.0,-34.5434908,-58.46166289999999,,3.0,HERMOSO DEPARTAMENTO 3 AMBIENTES ,DEPARTAMENTO 3 AMBIENTES - NUÑEZ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1936.0,9590.686005515252,
114003,Recoleta,4173.913043478261,23.0,-34.5868722,-58.4033539,,1.0,"Precioso monoambiente super luminoso con gran ventanal con vista abierta al pasaje Bollini Ubicado en Recoleta, amoblado, con heladera con freezer, tv con mesa, spar y cama de 1 plaza .Baño completo con bañadera El depto se encuentra rodeado de avenidas: Santa Fe ,Coronel Diaz,Las Heras y Pueyrredon. Cerca de facultases y varios medios de transporte ,colectivos y subte D. ",MUY LINDO DEPARTAMENTO EN VENTA EN LA ZONA DE RECOLETA!,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,529.0,2619.2012542030325,
114007,Belgrano,2627.118644067797,59.0,-34.55604879999999,-58.4492259,,4.0,Excelente Departamento de Estilo ubicado en pleno Belgrano sobre calle mendoza Pisos de Madera en Pinotea Laqueados Puertas y Molduras de Epoca en Madera Maciza Ventanas con cizalla Interno pero muy Luminoso ya que todos los ambientes dan a un pasillo con paredes de vidrio . ,HERMOSO DEPARTAMENTO EN EL BARRIO DE BELGRANO!!!,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3481.0,8034.767343732575,
114009,Barrio Norte,2396.5517241379307,58.0,-34.597823299999995,-58.38957729999999,,2.0,"Dos Ambientes preciosos en Amplio monoambiente dividido. Es apto profesional o vivienda En el primer a ambiente posee la cocina incorporada y se encuentra dividido del ambiente principal que da al Balcón terraza. Piso alto. Externo. Muy luminoso. Amplios m2 Baño completo y excelente estado. Calefacción por caldera individual y radiadores. Posee dos aires acondicionados. El departamento posee seguridad y se emplaza en una zona de gran conectividad que se encuentra en permanente crecimiento y revalorización. Ubicado en el área de máxima concentración educativa y de salud de la República Argentina. A su vez se encuentra en las inmediaciones del subte líneas D y B, así como recorrido por innumerables líneas de colectivos y está muy próximo a varias avenidas como: Av. Córdoba, como Av. Pueyrredón, Av. Santa Fe y Av. Callao. ",Muy lindo departamento en Barrio Norte!,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3364.0,956.6232710592368,
114022,Palermo Hollywood,2941.860465116279,86.0,-34.5842942,-58.4364688,,4.0,"HERMOSO DEPTO 4 AMBIENTES, Muy luminoso al frente con balcón aterrazado, MUY LUMINOSO.Con Cochera  USD 253000doble ventana en los ambientes extremosliving,comedor 3 dormitorios (2 Con Placar)Cocina y baño completo mas toilette.Expensas 3700", Av. Santa fe 4900 PALERMO (CON COCHERA  USD 253000 ) HERMOSO DEPTO 4 AMBIENTES.,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,7396.0,6219.599768043994,
114023,Palermo,2558.139534883721,86.0,-34.571149600000005,-58.4232966,,4.0,"HERMOSO DEPTO 4 AMBIENTES, Muy luminoso al frente con balcón aterrazado, MUY LUMINOSO.Sin Cochera  USD 220000   Doble ventanay vidrios  en los ambientes extermos  NO filtran Ruido Exteriorliving,comedor 3 dormitorios (2 Con Placar)Cocina y 2 baños  mas toilette.Expensas 3700", Av. Santafe 4900 PALERMO (SIN COCHERA  USD 220000 ) HERMOSO DEPTO 4 AMBIENTES.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,7396.0,5023.088290002388,
114028,Recoleta,3226.9230769230767,26.0,-34.5917424,-58.4033059,,1.0,"Excelente Departamento Monoambiente de 26 mts, al frente  luminoso. Puntos A destacar .( cañerias e instalacion electrica nuevas ) kitchinette completa !!! se deja la heladera bajomesada . La cocina tiene dos hornallas y horno a gas  y extractor.  artefactos de iluminación, uno con sensor en puerta entrada, un sistema en hall de recepción, barra de dicroicas en ambiente) posee dos placares. Uno de ellos con espejo de cuerpo entero.Baño con box de ducha Glassic  ,permite que se pueda instalar un lavarropas.Pisos de parquet. Excelente acceso y medios de transporte a 2 cuadras de Av. Santa Fe  y Av.  Pueyrredón , 5 cuadras de  Avenida Las Heras 6 de Av. Coronel Díaz . a 9 cuadras de Av. Del Libertador y Avenida Callao   cerca de Universidades, Colegios en los 3 niveles , Hospitales, centros de salud, entidades bancarias, 2 líneas de Subte – muy próximas.  APTO PROFESIONAL – APTO CREDITO HIPOTECARIOLa venta de este inmueble está sujeta a la tramitación del Código de Transferencia de Inmuebles (COTI), de conformidad con la normativa vigente (Res. AFIP 2371/08, 2439/08 y ccs.) por parte del propietario. antes de comprar Consultenos!!!","Anchorena 1600 – Recoleta impecable Monoambiente  al frente.-optima ubicacion, ideal Estudiante o bien  Alquiler Temporario. ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,676.0,2520.6131895814992,
